,Room,Time,Assoc,Auth
27,B002,1446822061,32,32
28,B002,1446822360,46,45
29,B002,1446822640,40,40
30,B002,1446822943,43,42
31,B002,1446823245,40,39
32,B002,1446823542,38,38
21,B003,1447068654,35,35
22,B003,1447068960,39,39
23,B003,1447069261,42,42
24,B003,1447069581,47,47
25,B003,1447069902,52,52
26,B003,1447070245,62,61
27,B003,1447070563,51,51
28,B003,1447070849,57,57
29,B003,1447071130,55,55
30,B003,1447071424,56,56
31,B003,1447071743,59,59
32,B003,1447072035,45,45
21,B004,1446633202,3,3
22,B004,1446633488,4,4
23,B004,1446633788,6,6
24,B004,1446634106,7,7
25,B004,1446634431,11,11
26,B004,1446634786,30,30
27,B004,1446635109,47,47
28,B004,1446635367,64,64
29,B004,1446635646,63,63
30,B004,1446635942,64,64
31,B004,1446636232,60,60
32,B004,1446636539,62,62
21,B002,1446658215,9,9
22,B002,1446658519,7,7
23,B002,1446658832,10,10
24,B002,1446659127,8,8
25,B002,1446659436,7,7
26,B002,1446659739,6,6
27,B002,1446660053,4,4
28,B002,1446660367,4,4
29,B002,1446660644,4,3
30,B002,1446660940,3,3
31,B002,1446661239,2,2
32,B002,1446661537,1,1
21,B003,1446507184,0,0
22,B003,1446507492,0,0
23,B003,1446507782,0,0
24,B003,1446508084,0,0
25,B003,1446508386,0,0
26,B003,1446508685,0,0
27,B003,1446508994,0,0
28,B003,1446509308,0,0
29,B003,1446509599,0,0
30,B003,1446509902,0,0
31,B003,1446510282,0,0
32,B003,1446510511,0,0
20,B004,1447248847,7,7
21,B004,1447249145,7,7
22,B004,1447249462,7,7
23,B004,1447249771,6,6
24,B004,1447250097,8,7
25,B004,1447250445,9,8
26,B004,1447250748,9,9
27,B004,1447251017,10,10
28,B004,1447251289,11,11
29,B004,1447251593,11,11
30,B004,1447251889,12,12
21,B003,1447209063,0,0
22,B003,1447209353,0,0
23,B003,1447209675,0,0
24,B003,1447209965,0,0
25,B003,1447210268,0,0
26,B003,1447210568,0,0
27,B003,1447210876,0,0
28,B003,1447211170,0,0
29,B003,1447211476,0,0
30,B003,1447211771,0,0
31,B003,1447212073,0,0
32,B003,1447212374,0,0
21,B004,1447691495,5,5
22,B004,1447691810,4,4
23,B004,1447692112,4,4
24,B004,1447692412,4,4
25,B004,1447692744,5,5
26,B004,1447693047,5,5
27,B004,1447693355,5,5
28,B004,1447693638,5,5
29,B004,1447693937,5,5
30,B004,1447694227,5,5
31,B004,1447694530,5,5
32,B004,1447694831,5,5
21,B004,1447644630,0,0
22,B004,1447644932,0,0
23,B004,1447645231,0,0
24,B004,1447645532,0,0
25,B004,1447645835,0,0
26,B004,1447646135,0,0
27,B004,1447646438,0,0
28,B004,1447646738,0,0
29,B004,1447647037,0,0
30,B004,1447647339,0,0
31,B004,1447647639,0,0
32,B004,1447647941,0,0
21,B002,1447129811,0,0
22,B002,1447130112,0,0
23,B002,1447130415,0,0
24,B002,1447130718,0,0
25,B002,1447131020,0,0
26,B002,1447131322,0,0
27,B002,1447131629,0,0
28,B002,1447131925,0,0
29,B002,1447132228,0,0
30,B002,1447132530,0,0
31,B002,1447132832,0,0
32,B002,1447133135,0,0
21,B004,1447176769,0,0
22,B004,1447177069,0,0
23,B004,1447177363,0,0
24,B004,1447177661,0,0
25,B004,1447177964,0,0
26,B004,1447178276,0,0
27,B004,1447178573,0,0
28,B004,1447178869,0,0
29,B004,1447179171,0,0
30,B004,1447179469,0,0
31,B004,1447179768,0,0
32,B004,1447180067,0,0
21,B002,1447036229,0,0
22,B002,1447036529,0,0
23,B002,1447036795,0,0
24,B002,1447037136,0,0
25,B002,1447037433,0,0
26,B002,1447037736,0,0
27,B002,1447038034,0,0
28,B002,1447038335,0,0
29,B002,1447038637,0,0
30,B002,1447038939,0,0
31,B002,1447039242,0,0
32,B002,1447039542,0,0
21,B004,1446769973,0,0
22,B004,1446770273,0,0
23,B004,1446770579,0,0
24,B004,1446771009,0,0
25,B004,1446771189,0,0
26,B004,1446771485,0,0
27,B004,1446771781,0,0
28,B004,1446772085,0,0
29,B004,1446772382,0,0
30,B004,1446772682,0,0
31,B004,1446772979,0,0
32,B004,1446773281,0,0
21,B002,1446633202,15,15
22,B002,1446633488,16,16
23,B002,1446633788,15,15
24,B002,1446634106,18,18
25,B002,1446634431,18,18
26,B002,1446634786,10,9
27,B002,1446635109,7,7
28,B002,1446635367,8,8
29,B002,1446635646,6,6
30,B002,1446635942,8,7
31,B002,1446636232,7,7
32,B002,1446636539,7,7
21,B003,1447137052,0,0
22,B003,1447137352,0,0
23,B003,1447137654,0,0
24,B003,1447137955,0,0
25,B003,1447138272,0,0
26,B003,1447138562,0,0
27,B003,1447138862,0,0
28,B003,1447139182,0,0
29,B003,1447139471,0,0
30,B003,1447139774,0,0
31,B003,1447140078,0,0
32,B003,1447140380,0,0
20,B002,1447666417,3,3
21,B002,1447666727,2,2
22,B002,1447667031,2,2
23,B002,1447667343,4,4
24,B002,1447667670,3,3
25,B002,1447667991,7,7
26,B002,1447668302,11,11
27,B002,1447668576,14,14
28,B002,1447668870,18,18
29,B002,1447669167,23,23
30,B002,1447669487,26,26
21,B003,1447306315,0,0
22,B003,1447306619,0,0
23,B003,1447306917,0,0
24,B003,1447307221,0,0
25,B003,1447307521,0,0
26,B003,1447307824,0,0
27,B003,1447308146,0,0
28,B003,1447308426,0,0
29,B003,1447308726,0,0
30,B003,1447309029,0,0
31,B003,1447309337,0,0
32,B003,1447309631,0,0
21,B004,1447090337,7,7
22,B004,1447090635,7,7
23,B004,1447090932,6,6
24,B004,1447091234,7,7
25,B004,1447091541,1,1
26,B004,1447091847,0,0
27,B004,1447092161,0,0
28,B004,1447092454,0,0
29,B004,1447092749,0,0
30,B004,1447093042,0,0
31,B004,1447093346,0,0
32,B004,1447093648,0,0
20,B002,1447479299,0,0
21,B002,1447479598,0,0
22,B002,1447479899,0,0
23,B002,1447480198,0,0
24,B002,1447480501,0,0
25,B002,1447480801,0,0
26,B002,1447481104,0,0
27,B002,1447481404,0,0
28,B002,1447481705,0,0
29,B002,1447482006,0,0
30,B002,1447482308,0,0
21,B004,1447043453,0,0
22,B004,1447043752,0,0
23,B004,1447044054,0,0
24,B004,1447044355,0,0
25,B004,1447044656,0,0
26,B004,1447044957,0,0
27,B004,1447045258,0,0
28,B004,1447045557,0,0
29,B004,1447045860,0,0
30,B004,1447046159,0,0
31,B004,1447046460,0,0
32,B004,1447046762,0,0
21,B003,1447353213,1,1
22,B003,1447353518,1,1
23,B003,1447353819,1,1
24,B003,1447354130,1,1
25,B003,1447354447,1,1
26,B003,1447354727,1,1
27,B003,1447355033,1,1
28,B003,1447355326,0,0
29,B003,1447355626,0,0
30,B003,1447355929,0,0
31,B003,1447356232,0,0
32,B003,1447356530,0,0
21,B004,1447576258,0,0
22,B004,1447576558,0,0
23,B004,1447576860,0,0
24,B004,1447577160,0,0
25,B004,1447577460,0,0
26,B004,1447577811,0,0
27,B004,1447578068,0,0
28,B004,1447578369,0,0
29,B004,1447578670,0,0
30,B004,1447578969,0,0
31,B004,1447579269,0,0
32,B004,1447579569,0,0
20,B002,1447367689,0,0
21,B002,1447367990,0,0
22,B002,1447368291,0,0
23,B002,1447368590,0,0
24,B002,1447368898,0,0
25,B002,1447369193,0,0
26,B002,1447369490,0,0
27,B002,1447369797,0,0
28,B002,1447370169,0,0
29,B002,1447370506,0,0
30,B002,1447370801,0,0
21,B003,1447072344,43,43
22,B003,1447072640,43,43
23,B003,1447072954,49,49
24,B003,1447073261,46,46
25,B003,1447073600,37,37
26,B003,1447073937,29,29
27,B003,1447074244,23,22
28,B003,1447074534,26,25
29,B003,1447074818,25,25
30,B003,1447075105,27,27
31,B003,1447075413,29,29
32,B003,1447075717,31,31
20,B002,1447752811,0,0
21,B002,1447753109,0,0
22,B002,1447753420,3,3
23,B002,1447753760,14,14
24,B002,1447754078,14,14
25,B002,1447754411,19,19
26,B002,1447754712,18,18
27,B002,1447754989,19,19
28,B002,1447755285,18,18
29,B002,1447755576,17,17
30,B002,1447755886,18,18
21,B002,1447180368,4,4
22,B002,1447180671,3,3
23,B002,1447180975,3,3
24,B002,1447181276,3,3
25,B002,1447181576,1,1
26,B002,1447181883,1,1
27,B002,1447182186,1,1
28,B002,1447182485,1,1
29,B002,1447182783,1,1
30,B002,1447183086,0,0
31,B002,1447183389,0,0
32,B002,1447183693,0,0
21,B002,1447396205,2,2
22,B002,1447396506,2,2
23,B002,1447396808,1,1
24,B002,1447397016,1,1
25,B002,1447397411,2,2
26,B002,1447397716,1,1
27,B002,1447398018,0,0
28,B002,1447398319,0,0
29,B002,1447398620,0,0
30,B002,1447398922,0,0
31,B002,1447399225,0,0
32,B002,1447399525,0,0
19,B004,1447756488,105,104
20,B004,1447756813,104,104
21,B004,1447757117,37,37
22,B004,1447757432,5,5
23,B004,1447757775,8,8
24,B004,1447758119,18,18
25,B004,1447758397,32,32
26,B004,1447758799,39,39
27,B004,1447759271,42,42
28,B004,1447759567,46,46
21,B003,1447446781,0,0
22,B003,1447447083,0,0
23,B003,1447447383,0,0
24,B003,1447447683,0,0
25,B003,1447447984,0,0
26,B003,1447448285,0,0
27,B003,1447448589,0,0
28,B003,1447448889,0,0
29,B003,1447449188,0,0
30,B003,1447449490,0,0
31,B003,1447449792,0,0
32,B003,1447450092,0,0
21,B004,1446755518,0,0
22,B004,1446755816,0,0
23,B004,1446756116,0,0
24,B004,1446756414,0,0
25,B004,1446756716,0,0
26,B004,1446757021,0,0
27,B004,1446757322,0,0
28,B004,1446757634,0,0
29,B004,1446757923,0,0
30,B004,1446758227,0,0
31,B004,1446758528,0,0
32,B004,1446758828,0,0
21,B003,1447342287,12,12
22,B003,1447342590,16,16
23,B003,1447342891,14,14
24,B003,1447343218,17,17
25,B003,1447343512,14,14
26,B003,1447343838,13,13
27,B003,1447344166,15,15
28,B003,1447344476,12,12
29,B003,1447344741,9,9
30,B003,1447345036,12,12
31,B003,1447345333,20,20
32,B003,1447345631,18,18
21,B002,1446993151,0,0
22,B002,1446993453,0,0
23,B002,1446993755,0,0
24,B002,1446994059,0,0
25,B002,1446994356,0,0
26,B002,1446994658,0,0
27,B002,1446994982,0,0
28,B002,1446995273,0,0
29,B002,1446995566,0,0
30,B002,1446995865,0,0
31,B002,1446996165,0,0
32,B002,1446996470,0,0
21,B002,1447522416,0,0
22,B002,1447522713,0,0
23,B002,1447523014,0,0
24,B002,1447523318,0,0
25,B002,1447523615,0,0
26,B002,1447523920,0,0
27,B002,1447524223,0,0
28,B002,1447524522,0,0
29,B002,1447524824,0,0
30,B002,1447525125,0,0
31,B002,1447525428,0,0
32,B002,1447525727,0,0
21,B004,1446960610,0,0
22,B004,1446960913,0,0
23,B004,1446961226,0,0
24,B004,1446961524,0,0
25,B004,1446961815,0,0
26,B004,1446962117,0,0
27,B004,1446962336,0,0
28,B004,1446962719,0,0
29,B004,1446963022,0,0
30,B004,1446963321,0,0
31,B004,1446963629,0,0
32,B004,1446963926,0,0
21,B003,1447000384,0,0
22,B003,1447000685,0,0
23,B003,1447000986,0,0
24,B003,1447001287,0,0
25,B003,1447001586,0,0
26,B003,1447001889,0,0
27,B003,1447002193,0,0
28,B003,1447002495,0,0
29,B003,1447002799,0,0
30,B003,1447003098,0,0
31,B003,1447003401,0,0
32,B003,1447003701,0,0
21,B004,1447579875,0,0
22,B004,1447580171,0,0
23,B004,1447580475,0,0
24,B004,1447580778,0,0
25,B004,1447581078,0,0
26,B004,1447581381,0,0
27,B004,1447581683,0,0
28,B004,1447581997,0,0
29,B004,1447582284,0,0
30,B004,1447582586,0,0
31,B004,1447582885,0,0
32,B004,1447583191,0,0
21,B002,1447633800,0,0
22,B002,1447634100,0,0
23,B002,1447634401,0,0
24,B002,1447634703,0,0
25,B002,1447635003,0,0
26,B002,1447635302,0,0
27,B002,1447635602,0,0
28,B002,1447635907,0,0
29,B002,1447636215,0,0
30,B002,1447636508,0,0
31,B002,1447636806,0,0
32,B002,1447637109,0,0
21,B004,1447112044,0,0
22,B004,1447112348,0,0
23,B004,1447112646,0,0
24,B004,1447112964,0,0
25,B004,1447113251,0,0
26,B004,1447113551,0,0
27,B004,1447113862,0,0
28,B004,1447114162,0,0
29,B004,1447114457,0,0
30,B004,1447114760,0,0
31,B004,1447115062,1,1
32,B004,1447115367,0,0
21,B003,1447612408,0,0
22,B003,1447612709,0,0
23,B003,1447613010,0,0
24,B003,1447613311,0,0
25,B003,1447613609,0,0
26,B003,1447613840,0,0
27,B003,1447614218,0,0
28,B003,1447614521,0,0
29,B003,1447614816,0,0
30,B003,1447615118,0,0
31,B003,1447615419,0,0
32,B003,1447615720,0,0
20,B004,1446550393,67,67
21,B004,1446550838,67,67
22,B004,1446551106,67,67
23,B004,1446551425,25,25
24,B004,1446551767,59,58
25,B004,1446552083,68,66
26,B004,1446552390,88,88
27,B004,1446552667,100,100
28,B004,1446552955,105,105
29,B004,1446553257,108,108
30,B004,1446553558,105,105
21,B003,1446777195,0,0
22,B003,1446777496,0,0
23,B003,1446777795,0,0
24,B003,1446778096,0,0
25,B003,1446778399,0,0
26,B003,1446778700,0,0
27,B003,1446779000,0,0
28,B003,1446779299,0,0
29,B003,1446779602,0,0
30,B003,1446779901,0,0
31,B003,1446780202,0,0
32,B003,1446780505,0,0
20,B004,1446546796,105,105
21,B004,1446547102,108,108
22,B004,1446547411,106,105
23,B004,1446547723,107,107
24,B004,1446548075,108,108
25,B004,1446548416,58,58
26,B004,1446548725,39,38
27,B004,1446549009,51,51
28,B004,1446549290,60,58
29,B004,1446549588,62,61
30,B004,1446549891,66,66
21,B003,1446762761,0,0
22,B003,1446763042,0,0
23,B003,1446763350,0,0
24,B003,1446763648,0,0
25,B003,1446763957,0,0
26,B003,1446764252,0,0
27,B003,1446764550,0,0
28,B003,1446764848,0,0
29,B003,1446765149,0,0
30,B003,1446765451,0,0
31,B003,1446765754,0,0
32,B003,1446766054,0,0
21,B004,1446669073,0,0
22,B004,1446669380,0,0
23,B004,1446669685,0,0
24,B004,1446669986,0,0
25,B004,1446670292,0,0
26,B004,1446670591,0,0
27,B004,1446670847,0,0
28,B004,1446671220,0,0
29,B004,1446671494,0,0
30,B004,1446671792,0,0
31,B004,1446672090,0,0
32,B004,1446672393,0,0
18,B002,1447284928,0,0
19,B002,1447285224,0,0
20,B002,1447285519,0,0
21,B002,1447285825,0,0
22,B002,1447286129,0,0
23,B002,1447286432,0,0
24,B002,1447286742,0,0
25,B002,1447287030,0,0
26,B002,1447287897,0,0
19,B004,1446636855,61,61
20,B004,1446637158,60,60
21,B004,1446637460,61,61
22,B004,1446637772,61,61
23,B004,1446638107,53,53
24,B004,1446638451,45,44
25,B004,1446638771,58,57
26,B004,1446639029,73,72
27,B004,1446639315,76,76
28,B004,1446639805,80,80
21,B004,1446690804,0,0
22,B004,1446691115,0,0
23,B004,1446691411,0,0
24,B004,1446691718,0,0
25,B004,1446692009,0,0
26,B004,1446692311,0,0
27,B004,1446692613,0,0
28,B004,1446692915,0,0
29,B004,1446693215,0,0
30,B004,1446693518,0,0
31,B004,1446693817,0,0
32,B004,1446694121,0,0
20,B003,1447079671,34,34
21,B003,1447079978,36,36
22,B003,1447080302,36,36
23,B003,1447080613,38,38
24,B003,1447080949,42,42
25,B003,1447081275,39,39
26,B003,1447081573,34,34
27,B003,1447081854,29,29
28,B003,1447082124,25,25
29,B003,1447082431,28,28
30,B003,1447082737,28,28
21,B003,1446510806,0,0
22,B003,1446511105,0,0
23,B003,1446511410,0,0
24,B003,1446511711,0,0
25,B003,1446512012,0,0
26,B003,1446512316,0,0
27,B003,1446512616,0,0
28,B003,1446512913,0,0
29,B003,1446513221,0,0
30,B003,1446513515,0,0
31,B003,1446513815,0,0
32,B003,1446514116,0,0
21,B004,1446913989,0,0
22,B004,1446914290,0,0
23,B004,1446914593,0,0
24,B004,1446914892,0,0
25,B004,1446915194,0,0
26,B004,1446915491,0,0
27,B004,1446915790,0,0
28,B004,1446916093,0,0
29,B004,1446916398,0,0
30,B004,1446916695,0,0
31,B004,1446916998,0,0
32,B004,1446917295,0,0
20,B004,1446816887,52,52
21,B004,1446817188,49,49
22,B004,1446817492,51,51
23,B004,1446817803,56,56
24,B004,1446818118,47,47
25,B004,1446818437,133,132
26,B004,1446818745,159,158
27,B004,1446819031,162,162
28,B004,1446819323,128,128
29,B004,1446819624,123,123
30,B004,1446819920,125,125
21,B002,1447435948,3,3
22,B002,1447436257,3,3
23,B002,1447436559,3,3
24,B002,1447436860,3,3
25,B002,1447437162,3,3
26,B002,1447437458,3,3
27,B002,1447437762,3,3
28,B002,1447438066,3,3
29,B002,1447438362,3,3
30,B002,1447438664,2,2
31,B002,1447438960,0,0
32,B002,1447439264,0,0
21,B003,1447637408,0,0
22,B003,1447637712,0,0
23,B003,1447638010,0,0
24,B003,1447638310,0,0
25,B003,1447638614,0,0
26,B003,1447638917,0,0
27,B003,1447639218,0,0
28,B003,1447639515,0,0
29,B003,1447639818,0,0
30,B003,1447640124,0,0
31,B003,1447640423,0,0
32,B003,1447640721,0,0
21,B002,1446960610,0,0
22,B002,1446960913,0,0
23,B002,1446961226,0,0
24,B002,1446961524,0,0
25,B002,1446961815,0,0
26,B002,1446962117,0,0
27,B002,1446962336,0,0
28,B002,1446962719,0,0
29,B002,1446963022,0,0
30,B002,1446963321,0,0
31,B002,1446963629,0,0
32,B002,1446963926,0,0
21,B002,1446791642,1,1
22,B002,1446791942,0,0
23,B002,1446792243,1,1
24,B002,1446792546,0,0
25,B002,1446792844,0,0
26,B002,1446793148,0,0
27,B002,1446793451,0,0
28,B002,1446793750,0,0
29,B002,1446794062,0,0
30,B002,1446794362,0,0
31,B002,1446794663,0,0
32,B002,1446794967,0,0
21,B003,1447050678,0,0
22,B003,1447050980,0,0
23,B003,1447051283,0,0
24,B003,1447051506,0,0
25,B003,1447051883,0,0
26,B003,1447052185,0,0
27,B003,1447052490,0,0
28,B003,1447052790,0,0
29,B003,1447053091,0,0
30,B003,1447053395,0,0
31,B003,1447053697,0,0
32,B003,1447053999,0,0
24,B002,1446503447,0,0
25,B002,1446503630,0,0
26,B002,1446503811,0,0
27,B002,1446504014,0,0
28,B002,1446504195,0,0
29,B002,1446504384,0,0
30,B002,1446504566,0,0
31,B002,1446504772,0,0
32,B002,1446505070,0,0
33,B002,1446505373,0,0
34,B002,1446505674,0,0
35,B002,1446505975,0,0
36,B002,1446506274,0,0
37,B002,1446506577,0,0
38,B002,1446506877,0,0
20,B002,1447277648,0,0
21,B002,1447277950,0,0
22,B002,1447278248,0,0
23,B002,1447278551,0,0
24,B002,1447278851,0,0
25,B002,1447279167,0,0
26,B002,1447279478,0,0
27,B002,1447279775,0,0
28,B002,1447280091,0,0
29,B002,1447280384,0,0
30,B002,1447280689,0,0
20,B003,1447626879,0,0
21,B003,1447627177,0,0
22,B003,1447627479,0,0
23,B003,1447627779,0,0
24,B003,1447628081,0,0
25,B003,1447628389,0,0
26,B003,1447628586,0,0
27,B003,1447628984,0,0
28,B003,1447629283,0,0
29,B003,1447629585,0,0
30,B003,1447629885,0,0
21,B004,1446831095,0,0
22,B004,1446831397,0,0
23,B004,1446831699,0,0
24,B004,1446831997,0,0
25,B004,1446832296,0,0
26,B004,1446832600,0,0
27,B004,1446832899,0,0
28,B004,1446833198,0,0
29,B004,1446833500,0,0
30,B004,1446833796,0,0
31,B004,1446834100,0,0
32,B004,1446834402,0,0
20,B002,1446708897,0,0
21,B002,1446709198,0,0
22,B002,1446709501,0,0
23,B002,1446709808,0,0
24,B002,1446710110,0,0
25,B002,1446710412,0,0
26,B002,1446710722,0,0
27,B002,1446711019,0,0
28,B002,1446711328,0,0
29,B002,1446711631,0,0
30,B002,1446711936,0,0
21,B003,1446571870,5,5
22,B003,1446572177,5,5
23,B003,1446572483,6,6
24,B003,1446572791,4,4
25,B003,1446573097,4,4
26,B003,1446573398,3,3
27,B003,1446573697,4,4
28,B003,1446573997,2,2
29,B003,1446574345,2,2
30,B003,1446574595,2,2
31,B003,1446574898,2,2
32,B003,1446575188,2,2
21,B003,1447526029,0,0
22,B003,1447526328,0,0
23,B003,1447526642,0,0
24,B003,1447526944,0,0
25,B003,1447527223,0,0
26,B003,1447527531,0,0
27,B003,1447527828,0,0
28,B003,1447528130,0,0
29,B003,1447528430,0,0
30,B003,1447528731,0,0
31,B003,1447529028,0,0
32,B003,1447529333,0,0
21,B002,1447327926,30,30
22,B002,1447328237,29,29
23,B002,1447328540,30,30
24,B002,1447328843,32,32
25,B002,1447329188,28,28
26,B002,1447329540,29,29
27,B002,1447329839,15,15
28,B002,1447330113,16,16
29,B002,1447330398,17,17
30,B002,1447330699,13,13
31,B002,1447330998,14,14
32,B002,1447331296,12,12
21,B003,1446834700,1,1
22,B003,1446835006,1,1
23,B003,1446835311,1,1
24,B003,1446835601,2,2
25,B003,1446835905,1,1
26,B003,1446836215,1,1
27,B003,1446836506,0,0
28,B003,1446836806,0,0
29,B003,1446837104,0,0
30,B003,1446837406,0,0
31,B003,1446837704,0,0
32,B003,1446838006,0,0
21,B003,1447641021,0,0
22,B003,1447641322,0,0
23,B003,1447641620,0,0
24,B003,1447641923,0,0
25,B003,1447642228,0,0
26,B003,1447642525,0,0
27,B003,1447642828,0,0
28,B003,1447643127,0,0
29,B003,1447643332,0,0
30,B003,1447643728,0,0
31,B003,1447644030,0,0
32,B003,1447644331,0,0
20,B002,1447475686,0,0
21,B002,1447475991,0,0
22,B002,1447476286,0,0
23,B002,1447476593,0,0
24,B002,1447476892,0,0
25,B002,1447477193,0,0
26,B002,1447477493,0,0
27,B002,1447477794,0,0
28,B002,1447478096,0,0
29,B002,1447478396,0,0
30,B002,1447478696,0,0
20,B002,1447245167,43,43
21,B002,1447245479,44,44
22,B002,1447245788,44,44
23,B002,1447246104,43,43
24,B002,1447246430,39,39
25,B002,1447246796,34,34
26,B002,1447247424,23,22
27,B002,1447247638,21,21
28,B002,1447247931,21,21
29,B002,1447248240,21,21
30,B002,1447248540,16,16
21,B002,1447745496,0,0
22,B002,1447745799,0,0
23,B002,1447746101,0,0
24,B002,1447746404,0,0
25,B002,1447746705,0,0
26,B002,1447747012,0,0
27,B002,1447747313,0,0
28,B002,1447747620,0,0
29,B002,1447747924,0,0
30,B002,1447748226,0,0
31,B002,1447748545,0,0
32,B002,1447748837,0,0
21,B004,1446759130,0,0
22,B004,1446759437,0,0
23,B004,1446759732,0,0
24,B004,1446760037,0,0
25,B004,1446760333,0,0
26,B004,1446760633,0,0
27,B004,1446760943,0,0
28,B004,1446761265,0,0
29,B004,1446761550,0,0
30,B004,1446761840,0,0
31,B004,1446762140,0,0
32,B004,1446762447,0,0
20,B004,1447410772,58,58
21,B004,1447411085,58,58
22,B004,1447411389,60,60
23,B004,1447411704,62,62
24,B004,1447412059,51,49
25,B004,1447412701,27,27
26,B004,1447412968,27,27
27,B004,1447413242,27,27
28,B004,1447413538,31,31
29,B004,1447413839,34,34
30,B004,1447414142,33,33
21,B003,1447734632,0,0
22,B003,1447734934,0,0
23,B003,1447735235,0,0
24,B003,1447735535,0,0
25,B003,1447735835,0,0
26,B003,1447736139,0,0
27,B003,1447736441,0,0
28,B003,1447736744,0,0
29,B003,1447737044,0,0
30,B003,1447737344,0,0
31,B003,1447737646,0,0
32,B003,1447737946,0,0
21,B002,1447205453,0,0
22,B002,1447205751,0,0
23,B002,1447206053,0,0
24,B002,1447206430,0,0
25,B002,1447206654,0,0
26,B002,1447206959,0,0
27,B002,1447207257,0,0
28,B002,1447207563,0,0
29,B002,1447207861,0,0
30,B002,1447208160,0,0
31,B002,1447208463,0,0
32,B002,1447208763,0,0
21,B004,1446647573,9,9
22,B004,1446647900,9,9
23,B004,1446648199,8,8
24,B004,1446648500,8,8
25,B004,1446648826,5,5
26,B004,1446649162,5,5
27,B004,1446649474,3,3
28,B004,1446649748,3,3
29,B004,1446650027,1,1
30,B004,1446650316,1,1
31,B004,1446650628,1,1
32,B004,1446650919,2,2
21,B004,1447345936,55,55
22,B004,1447346239,57,57
23,B004,1447346545,59,59
24,B004,1447346858,58,58
25,B004,1447347165,56,56
26,B004,1447347473,20,20
27,B004,1447347792,5,4
28,B004,1447348097,3,3
29,B004,1447348385,3,3
30,B004,1447348672,3,3
31,B004,1447348973,2,2
32,B004,1447349279,2,2
21,B004,1447173111,0,0
22,B004,1447173417,0,0
23,B004,1447173721,0,0
24,B004,1447174027,1,1
25,B004,1447174345,0,0
26,B004,1447174658,0,0
27,B004,1447174958,0,0
28,B004,1447175253,0,0
29,B004,1447175553,0,0
30,B004,1447175846,0,0
31,B004,1447176140,0,0
32,B004,1447176450,0,0
21,B004,1447230798,0,0
22,B004,1447231108,1,1
23,B004,1447231424,2,2
24,B004,1447231723,2,2
25,B004,1447232037,6,6
26,B004,1447232366,6,6
27,B004,1447232674,12,12
28,B004,1447232969,19,19
29,B004,1447233264,22,22
30,B004,1447233557,22,22
31,B004,1447233861,23,23
32,B004,1447234164,24,24
20,B003,1447245167,94,94
21,B003,1447245479,92,92
22,B003,1447245788,88,88
23,B003,1447246104,87,87
24,B003,1447246430,91,91
25,B003,1447246796,89,89
26,B003,1447247424,82,82
27,B003,1447247638,88,88
28,B003,1447247931,87,87
29,B003,1447248240,82,81
30,B003,1447248540,88,87
21,B004,1446744656,0,0
22,B004,1446744952,0,0
23,B004,1446745251,0,0
24,B004,1446745564,0,0
25,B004,1446745874,0,0
26,B004,1446746171,0,0
27,B004,1446746473,0,0
28,B004,1446746786,0,0
29,B004,1446747075,0,0
30,B004,1446747368,0,0
31,B004,1446747667,0,0
32,B004,1446747967,0,0
21,B002,1446895908,0,0
22,B002,1446896202,0,0
23,B002,1446896507,0,0
24,B002,1446896802,0,0
25,B002,1446897108,0,0
